"Date","Open","High","Low","Close","Adj.Close","Volume","sma","pricevolatility"
"2020-10-12",178000,181500,176000,180000,153850.65625,1655359,178400,5500
"2020-10-13",181000,181500,176000,179000,152995.96875,1728432,178975,5500
"2020-10-14",181000,183500,177000,178000,152141.203125,1930046,179425,6500
"2020-10-15",177000,178500,175000,176000,150431.765625,1587551,179650,3500
"2020-10-16",176500,177500,169000,172000,147012.859375,3197258,179250,8500
"2020-10-19",169500,172000,167500,168000,143593.9375,2230634,178700,4500
"2020-10-20",157000,168500,156500,167500,143166.59375,5697398,177900,12000
"2020-10-21",167000,167500,163500,165500,141457.140625,1760669,176975,4000
"2020-10-22",163000,163500,161000,162500,138892.953125,1700524,176050,2500
"2020-10-23",163500,168000,163000,167000,142739.1875,1883932,175150,5000
"2020-10-26",167000,174000,164000,171500,146585.5,3018359,174750,10000
"2020-10-27",173000,178000,171000,172500,147440.21875,3317704,174400,7000
"2020-10-28",172000,174000,169500,173500,148294.96875,1419988,174500,4500
"2020-10-29",169000,171000,168000,170000,145303.390625,1484537,174500,3000
"2020-10-30",169000,169500,164500,164500,140602.421875,1452259,173950,5000
"2020-11-02",166000,170500,166000,170500,145730.734375,1052301,173550,4500
"2020-11-03",171000,172000,169000,170500,145730.734375,1006364,172725,3000
"2020-11-04",173000,175000,170500,171500,146585.5,1699252,172175,4500
"2020-11-05",173500,175000,172500,175000,149577.03125,1299430,171775,2500
"2020-11-06",176500,177000,169500,170500,145730.734375,2233192,171275,7500
"2020-11-09",172500,174500,172000,172500,147440.21875,1521010,170900,2500
"2020-11-10",174500,174500,172000,173500,148294.96875,1796342,170625,2500
"2020-11-11",174500,179000,173000,175500,150004.375,4140745,170500,6000
"2020-11-12",175500,177000,173000,174000,148722.3125,1965154,170400,4000
"2020-11-13",174000,178500,173500,177500,151713.84375,2405777,170675,5000
"2020-11-16",182500,183500,177500,179000,152995.96875,2752922,171225,6000
"2020-11-17",179500,185000,178000,182500,155987.46875,3429139,171975,7000
"2020-11-18",183500,185500,179000,179500,153423.296875,2228657,172675,6500
"2020-11-19",179000,181500,177500,180000,153850.65625,1379907,173550,4000
"2020-11-20",179000,179500,177000,177000,151286.46875,1309560,174050,2500
"2020-11-23",175000,179500,175000,179000,152995.96875,1494870,174425,4500
"2020-11-24",181000,183000,179500,181000,154705.34375,1522580,174850,3500
"2020-11-25",183500,184000,178000,179500,153423.296875,2082764,175150,6000
"2020-11-26",179500,181000,178000,179000,152995.96875,1260429,175600,3000
"2020-11-27",179000,181000,178000,181000,154705.34375,1033868,176425,3000
"2020-11-30",181500,188500,181500,181500,155132.765625,3981271,176975,7000
"2020-12-01",183000,184500,179500,183500,156842.1875,1792800,177625,5000
"2020-12-02",183500,184500,181500,182500,155987.46875,1745795,178175,3000
"2020-12-03",183500,196500,182000,196500,167953.640625,6053809,179250,14500
"2020-12-04",198000,199000,195000,196500,167953.640625,3224702,180550,4000
"2020-12-07",195500,198500,190500,193500,165389.46875,2519339,181600,8000
"2020-12-08",191000,192000,186000,186500,159406.390625,3181249,182250,6000
"2020-12-09",188000,192000,187000,191500,163680.015625,1805987,183050,5000
"2020-12-10",189000,194000,188000,191500,163680.015625,2187019,183925,6000
"2020-12-11",193000,194500,190000,190000,162397.921875,1644559,184550,4500
"2020-12-14",190500,191000,187000,189000,161543.1875,1259459,185050,4000
"2020-12-15",189000,190500,186000,188500,161115.8125,1355388,185350,4500
"2020-12-16",190000,193500,189500,190000,162397.921875,1268117,185875,4000
"2020-12-17",190000,190500,188000,190500,162825.296875,974859,186400,2500
"2020-12-18",191000,191000,189000,189000,161543.1875,930831,187000,2000
"2020-12-21",188500,189000,185000,187000,159833.75,1120752,187400,4000
"2020-12-22",186000,186500,183000,184000,157269.578125,1381697,187550,3500
"2020-12-23",183000,188500,183000,185000,158124.296875,1301433,187825,5500
"2020-12-24",185000,189000,185000,187000,159833.75,1061140,188225,4000
"2020-12-28",189000,193000,187500,189500,161970.578125,2410348,188650,5500
"2020-12-29",191000,191500,188000,190500,165444.4375,1488327,189100,3500
"2020-12-30",190500,193500,189000,192000,166747.15625,1361340,189525,4500
"2021-01-04",194000,211000,193500,207500,180208.53125,5651695,190775,17500
"2021-01-05",207000,213000,205000,209500,181945.46875,3022595,191425,8000
"2021-01-06",209500,211500,202500,203000,176300.421875,2848547,191750,9000
"2021-01-07",206000,210500,204500,206000,178905.8125,2478337,192375,6000
"2021-01-08",240500,257000,225000,246000,213644.796875,19933702,195350,32000
"2021-01-11",256500,289000,256000,267500,232317.015625,14433887,199150,33000
"2021-01-12",263500,274500,250500,261000,226671.921875,8040182,202625,24000
"2021-01-13",259500,265000,250000,259000,224934.96875,5805649,206075,15000
"2021-01-14",251000,255500,248500,250500,217552.96875,3389733,209150,7000
"2021-01-15",252000,255000,239000,240000,208433.96875,3915078,211725,16000
"2021-01-18",237500,246500,234000,241000,209302.421875,3387635,214275,12500
"2021-01-19",244000,261500,244000,261500,227106.15625,4976690,217825,17500
"2021-01-20",271000,277000,254000,259000,224934.96875,5305494,221325,23000
"2021-01-21",264000,266500,259500,264500,229711.609375,2593509,225200,7000
"2021-01-22",261000,263000,257000,257000,223198.03125,2093127,228850,6000
"2021-01-25",253000,262000,251500,260000,225803.453125,1895263,232600,10500
"2021-01-26",260500,260500,250500,251500,218421.40625,1846817,235825,10000
"2021-01-27",252000,254500,245000,245500,213210.578125,2190994,238625,9500
"2021-01-28",238000,243500,236500,238500,207131.25,2033262,241025,7000
"2021-01-29",242000,242500,227000,229000,198880.71875,2663404,242875,15500
"2021-02-01",229000,238500,224500,238500,207131.25,1798912,244425,14000
"2021-02-02",241500,243500,236000,240500,208868.203125,1519973,245975,7500
"2021-02-03",245000,252500,242500,245500,213210.578125,2983093,248100,10000
"2021-02-04",251500,253000,244000,248500,215815.96875,1907305,250225,9000
"2021-02-05",249500,250500,243000,249500,216684.484375,1539977,250400,7500
"2021-02-08",238000,240500,228500,234000,203223.109375,3212977,248725,12000
"2021-02-09",232500,240500,232500,236500,205394.3125,1391614,247500,8000
"2021-02-10",239000,246000,235000,245000,212776.3125,1233628,246800,11000
"2021-02-15",247000,249000,243500,247500,214947.5,916331,246650,5500
"2021-02-16",249000,251000,245000,247500,214947.5,1179084,247025,6000
"2021-02-17",248000,248000,242500,243500,211473.609375,871176,247150,5500
"2021-02-18",241000,243500,235500,235500,204525.84375,1260023,245850,8000
"2021-02-19",236500,242000,235500,242000,210170.890625,1168454,245000,6500
"2021-02-22",243000,247500,240000,241500,209736.640625,1157808,243850,7500
"2021-02-23",242500,247500,237000,244500,212342.09375,1629578,243225,10500
"2021-02-24",246500,249000,235000,235000,204091.59375,2072507,241975,14000
"2021-02-25",239000,245000,235000,245000,212776.3125,1562697,241650,10000
"2021-02-26",238500,248500,235500,237000,205828.53125,2710962,241225,13000
"2021-03-02",244500,249000,237000,239000,207565.484375,2509152,241250,12000
"2021-03-03",239000,241500,236500,240000,208433.96875,910872,241800,5000
"2021-03-04",236000,238000,232500,235000,204091.59375,1274581,241625,5500
"2021-03-05",230500,237000,228500,235000,204091.59375,1153198,241350,8500
"2021-03-08",237000,237500,230000,230500,200183.484375,853206,240600,7500
"2021-03-09",230500,234000,228000,231500,201051.921875,1254755,239750,6000
"2021-03-10",236500,236500,227000,227500,197578.03125,901351,238650,9500
"2021-03-11",228000,232000,227500,228500,198446.484375,1154314,238375,4500
"2021-03-12",231500,233500,229000,232500,201920.390625,823038,238175,4500
"2021-03-15",233000,236000,230000,232000,201486.140625,769672,237525,6000
"2021-03-16",233500,235000,232000,234000,203223.109375,633617,236850,3000
"2021-03-17",234000,234000,230000,232000,201486.140625,627439,236075,4000
"2021-03-18",234500,238000,233500,234000,203223.109375,1005422,235600,4500
"2021-03-19",230000,232000,229000,229500,199314.96875,1055587,235300,3000
"2021-03-22",230000,231000,227500,229000,198880.71875,739527,234650,3500
"2021-03-23",229500,231000,225500,226500,196709.546875,1024811,233900,5500
"2021-03-24",225000,225500,220000,221000,191932.921875,1049551,232725,5500
"2021-03-25",218500,220500,216000,218000,189327.515625,1087519,231875,4500
"2021-03-26",219500,219500,212000,215500,187156.328125,1480861,230400,7500
"2021-03-29",215500,217500,211000,215500,187156.328125,1184415,229325,6500
"2021-03-30",215500,221000,215000,219500,190630.21875,935840,228350,6000
"2021-03-31",221500,222000,218000,218000,189327.515625,750876,227250,4000
"2021-04-01",220500,224500,218500,219000,190195.96875,749450,226450,6000
"2021-04-02",225500,238500,225000,233500,202788.859375,3648528,226375,13500
"2021-04-05",236000,236500,230000,234000,203223.109375,990184,226550,6500
"2021-04-06",235000,235000,229500,230000,199749.21875,737694,226475,5500
"2021-04-07",228500,232500,226500,230000,199749.21875,708886,226600,6000
"2021-04-08",229000,233500,227000,231500,201051.921875,915323,226750,6500
"2021-04-09",231500,232000,227000,228500,198446.484375,726250,226550,5000
"2021-04-12",228000,229000,225500,226000,196275.3125,659014,226250,3500
"2021-04-13",226500,230000,226000,230000,199749.21875,634607,226050,4000
"2021-04-14",231000,237000,230500,232500,201920.390625,940909,226075,6500
"2021-04-15",232500,232500,229000,230500,200183.484375,555364,225900,3500
"2021-04-16",231500,233500,230500,231500,201051.921875,577562,226000,3000
"2021-04-19",232000,232500,229000,230000,199749.21875,715867,226050,3500
"2021-04-20",230000,231000,228500,229000,198880.71875,722449,226175,2500
"2021-04-21",227500,228000,224000,225500,195841.078125,848076,226400,4000
"2021-04-22",226500,231000,225500,226000,196275.3125,1025922,226800,5500
"2021-04-23",225500,225500,220500,221000,191932.921875,1202196,227075,5000
"2021-04-26",221500,222500,220000,221500,192367.171875,653982,227375,2500
"2021-04-27",222000,222500,218000,220000,191064.453125,763634,227400,4500
"2021-04-28",220000,223500,219500,221500,192367.171875,701452,227575,4000
"2021-04-29",221000,221500,217000,217500,188893.25,1047837,227500,4500
"2021-04-30",216000,216500,211000,212000,184116.671875,1168115,226425,5500
"2021-05-03",212000,222500,211000,218000,189327.515625,1189242,225625,11500
"2021-05-04",220000,224500,217500,223500,194104.109375,953550,225300,7000
"2021-05-06",223000,225000,221000,223500,194104.109375,645594,224975,4000
"2021-05-07",223500,227000,221000,224000,194538.34375,639489,224600,6000
"2021-05-10",226500,230000,225500,229500,199314.96875,1117219,224650,4500
"2021-05-11",227000,228500,223500,226500,196709.546875,852825,224675,5000
"2021-05-12",226500,233000,223000,227500,197578.03125,1649500,224550,10000
"2021-05-13",224000,232000,221500,229500,199314.96875,1593554,224400,10500
"2021-05-14",234000,236000,226500,229000,198880.71875,1357407,224325,9500
"2021-05-17",232000,232500,225000,227000,197143.765625,875528,224100,7500
"2021-05-18",227500,232500,226000,231000,200617.671875,1034501,224150,6500
"2021-05-20",228500,230500,224000,224500,194972.578125,1190072,223925,6500
"2021-05-21",227000,233000,225500,227500,197578.03125,1333704,224025,7500
"2021-05-24",227500,231000,226000,228000,198012.265625,765657,224125,5000
"2021-05-25",230000,230000,225000,227500,197578.03125,781950,224450,5000
"2021-05-26",227500,229000,222500,223500,194104.109375,1088210,224550,6500
"2021-05-27",223000,223500,220000,220500,191498.703125,2306997,224575,3500
"2021-05-28",223500,232500,223000,232000,201486.140625,2394356,225100,9500
"2021-05-31",233000,235500,230500,235000,204091.59375,1132711,225975,5000
"2021-06-01",235000,237500,232500,237000,205828.53125,1027141,227225,5000
"2021-06-02",238500,243000,235500,238000,206697.015625,1707167,228225,7500
"2021-06-03",238500,240500,236500,238500,207131.25,1034103,228975,4000
"2021-06-04",241500,243000,238000,241500,209736.640625,1333789,229875,5000
"2021-06-07",244500,247500,240500,241500,209736.640625,1343895,230750,7000
"2021-06-08",241500,245000,238500,243500,211473.609375,875362,231450,6500
"2021-06-09",243000,245500,239000,239500,207999.734375,941037,232100,6500
"2021-06-10",239000,240000,236000,236000,204960.078125,1094346,232525,4000
"2021-06-11",237500,241500,237000,238500,207131.25,687536,232975,4500
"2021-06-14",238500,240000,235000,238000,206697.015625,561560,233425,5000
"2021-06-15",238000,239000,235500,237000,205828.53125,471192,233925,3500
"2021-06-16",237000,243000,237000,239500,207999.734375,778322,234350,6000
"2021-06-17",239000,239500,236000,236500,205394.3125,724881,234950,3500
"2021-06-18",237000,238000,235000,235000,204091.59375,1036077,235325,3000
"2021-06-21",234000,236000,232000,233000,202354.671875,823355,235575,4000
"2021-06-22",235500,243000,235000,241000,209302.421875,1299242,236250,8000
"2021-06-23",242000,243000,239000,242500,210605.125,843399,237200,4000
"2021-06-24",243500,249000,241000,242500,210605.125,1494131,238300,8000
"2021-06-25",243500,244000,241000,243000,211039.390625,537893,238850,3000
"2021-06-28",244000,244500,240000,241000,209302.421875,575102,239150,4500
"2021-06-29",240500,242500,239000,239500,208866.40625,627915,239275,3500
"2021-06-30",240000,241000,238500,239500,208866.40625,653096,239350,2500
"2021-07-01",238500,243000,236000,242000,211046.609375,1031692,239525,7000
"2021-07-02",243500,243500,239000,239000,208430.34375,829518,239400,4500
"2021-07-05",239000,240000,235000,236000,205814.078125,861912,239125,5000
"2021-07-06",236500,238000,235500,236000,205814.078125,497009,238750,2500
"2021-07-07",235000,235500,232000,232000,202325.671875,1122107,238375,3500
"2021-07-08",232000,233000,229000,229500,200145.453125,1241792,238050,4000
"2021-07-09",227500,229000,225000,226000,197093.125,1137429,237425,4000
"2021-07-12",229000,232000,228000,230000,200581.5,529258,237025,4000
"2021-07-13",230000,231500,229000,230000,200581.5,518563,236675,2500
"2021-07-14",230500,232500,228500,230000,200581.5,582990,236200,4000
"2021-07-15",230000,232500,229500,231500,201889.640625,546166,235950,3000
"2021-07-16",230000,230500,228000,230000,200581.5,468595,235700,2500
"2021-07-19",228000,228500,227000,227500,198401.265625,432339,235425,1500
"2021-07-20",225500,229500,225000,227000,197965.203125,636495,234725,4500
"2021-07-21",231500,232000,227500,228000,198837.3125,631902,234000,4500
"2021-07-22",228500,231500,227500,228500,199273.34375,790428,233300,4000
"2021-07-23",229000,229000,224000,225500,196657.078125,1574776,232425,5000
"2021-07-26",225500,226500,224000,224500,195784.96875,719330,231600,2500
"2021-07-27",225500,226500,224000,225000,196221.046875,738143,230875,2500
"2021-07-28",225000,225000,221000,222500,194040.796875,886854,230025,4000
"2021-07-29",223000,224000,222000,222000,193604.75,496679,229025,2000
"2021-07-30",222000,222000,218000,218000,190116.375,909716,227975,4000
"2021-08-02",218000,220500,217000,220000,191860.5625,676544,227175,3500
"2021-08-03",219000,223500,218000,223500,194912.875,775231,226550,5500
"2021-08-04",224000,225000,222500,225000,196221.046875,542319,226200,2500
"2021-08-05",223000,224500,222500,223000,194476.84375,470741,225875,2000
"2021-08-06",224500,225000,222500,222500,194040.796875,384056,225700,2500
"2021-08-09",220500,222500,220000,221000,192732.640625,582236,225250,2500
"2021-08-10",220500,221000,218500,219000,190988.453125,497715,224700,2500
"2021-08-11",219000,220500,218000,218500,190552.390625,490442,224125,2500
"2021-08-12",220000,224000,219000,219000,190988.453125,862826,223500,5000
"2021-08-13",221500,221500,214000,217000,189244.28125,864375,222850,7500
"2021-08-17",216000,217000,211000,213000,185755.921875,863610,222125,6000
"2021-08-18",211000,214000,209000,212500,185319.859375,671920,221400,5000
"2021-08-19",212500,212500,205000,206500,180087.296875,1180734,220325,7500
"2021-08-20",207000,208000,2e+05,201500,175726.828125,1310974,218975,8000
"2021-08-23",203000,206000,201500,204000,177907.0625,848219,217900,4500
"2021-08-24",206000,211000,206000,209500,182703.578125,745430,217150,5000
"2021-08-25",210000,212500,207500,209500,182703.578125,477019,216375,5000
"2021-08-26",209500,212000,208000,210000,183139.625,417323,215750,4000
"2021-08-27",209000,209500,205000,208500,181831.484375,502218,215075,4500
"2021-08-30",211000,212500,210000,210000,183139.625,409963,214675,2500
"2021-08-31",210000,212500,208000,212500,185319.859375,777103,214300,4500
"2021-09-01",214000,218500,213500,215000,187500.09375,855937,213875,5000
"2021-09-02",214000,215000,210000,211500,184447.78125,656283,213200,5000
"2021-09-03",213000,215500,212000,214500,187064.0625,739961,212775,3500
"2021-09-06",214500,216000,213500,215000,187500.09375,389587,212400,2500
"2021-09-07",214500,214500,211500,212500,185319.859375,434105,211975,3000
"2021-09-08",210500,214500,210000,213000,185755.921875,593084,211675,4500
"2021-09-09",212500,212500,208000,208500,181831.484375,780270,211175,4500
"2021-09-10",208500,209500,204000,206500,180087.296875,678308,210550,5500
"2021-09-13",206500,206500,204000,205000,178779.15625,590609,209950,2500
"2021-09-14",206500,211500,206000,209000,182267.53125,721080,209750,5500
"2021-09-15",208000,211500,208000,209500,182703.578125,472855,209600,3500
"2021-09-16",210000,211000,206500,208000,181395.4375,416275,209675,4500
"2021-09-17",208000,210000,207000,209000,182267.53125,698398,210050,3000
"2021-09-23",205000,209000,204500,208500,181831.484375,525020,210275,4500
"2021-09-24",209500,210500,206000,207000,180523.359375,413926,210150,4500
"2021-09-27",205000,206000,203500,204000,177907.0625,584898,209875,2500
"2021-09-28",204000,204000,200500,201500,175726.828125,719631,209450,3500
"2021-09-29",197500,202000,197500,201500,175726.828125,934463,209100,4500
"2021-09-30",2e+05,201000,199000,2e+05,174418.6875,594666,208600,2000
"2021-10-01",198000,199000,192000,193500,168750.09375,1182422,207650,7000
"2021-10-05",191000,195000,189000,193500,168750.09375,1056472,206575,6000
"2021-10-06",195000,197500,192500,194000,169186.125,913916,205700,5000
"2021-10-07",194500,203000,194500,201000,175290.765625,1066226,205025,8500
"2021-10-08",203500,206500,202500,205000,178779.15625,993219,204525,4000
"2021-10-12",205000,206500,202000,204500,178343.109375,820163,204125,4500
"2021-10-13",206500,211500,206500,211000,184011.71875,1169924,204025,5000
"2021-10-14",211500,212000,208000,209000,182267.53125,863110,204050,4000
"2021-10-15",210500,211500,208000,208500,181831.484375,530328,204150,3500
"2021-10-18",208000,210500,205000,209500,182703.578125,607227,204375,5500
"2021-10-19",210500,212000,208000,209000,182267.53125,428739,204375,4000
"2021-10-20",210000,211000,208000,209000,182267.53125,472664,204350,3000
"2021-10-21",209500,211000,206000,207500,180959.40625,775441,204325,5000
"2021-10-22",207000,209500,206000,207500,180959.40625,362676,204250,3500
"2021-10-25",207500,212000,206000,211000,184011.71875,649860,204375,6000
"2021-10-26",213000,214500,209000,213500,186191.9375,782736,204700,5500
"2021-10-27",214500,215000,212500,213500,186191.9375,606729,205175,2500
"2021-10-28",213000,214000,209500,210000,183139.625,633732,205600,4500
"2021-10-29",211500,212500,206500,208000,181395.4375,667275,205925,6000
"2021-11-01",208000,209500,207000,208000,181395.4375,395091,206325,2500
"2021-11-02",208000,211500,207500,210000,183139.625,417645,207150,4000
"2021-11-03",211000,212000,207000,208500,181831.484375,476081,207900,5000
"2021-11-04",211000,216000,210000,214000,186628.015625,1122870,208900,6000
"2021-11-05",216500,217000,214000,215000,187500.09375,686779,209600,3000
"2021-11-08",214500,216500,212500,215000,187500.09375,532328,210100,4000
"2021-11-09",216000,217000,212000,213000,185755.921875,620316,210525,5000
"2021-11-10",211000,211500,206500,208500,181831.484375,680033,210400,5000
"2021-11-11",205500,206500,203500,205000,178779.15625,710080,210200,3000
"2021-11-12",205000,209500,205000,208000,181395.4375,415172,210175,4500
"2021-11-15",208000,210000,207000,209000,182267.53125,377424,210150,3000
"2021-11-16",208000,208000,205000,206500,180087.296875,515194,210025,3000
"2021-11-17",206500,209000,203000,207000,180523.359375,715192,209925,6000
"2021-11-18",205500,206500,204000,205000,178779.15625,562783,209800,2500
"2021-11-19",211500,212500,208000,209500,182703.578125,829314,209900,4500
"2021-11-22",209500,220000,207500,218500,190552.390625,1620439,210275,12500
"2021-11-23",219000,219500,213500,215000,187500.09375,818782,210350,6000
"2021-11-24",215500,216000,211000,212000,184883.828125,652274,210275,5000
"2021-11-25",212500,212500,210000,210000,183139.625,414037,210275,2500
"2021-11-26",209500,210000,204000,205500,179215.203125,901184,210150,6000
"2021-11-29",199500,203500,199500,200500,174854.765625,901640,209775,4000
"2021-11-30",202000,203500,194500,195500,170494.28125,1313581,209050,9000
"2021-12-01",198500,202000,196500,201000,175290.765625,741594,208675,5500
"2021-12-02",198500,206000,198000,205500,179215.203125,782923,208250,8000
"2021-12-03",205500,208000,204500,206000,179651.25,514358,207800,3500
"2021-12-06",204500,208000,202500,206500,180087.296875,503652,207375,5500
"2021-12-07",206000,208000,204000,207500,180959.40625,501624,207100,4000
"2021-12-08",210000,211000,207000,207500,180959.40625,502904,207050,4000
"2021-12-09",207000,210000,206500,207000,180523.359375,775215,207150,3500
"2021-12-10",207000,209500,205500,207500,180959.40625,443350,207125,4000
"2021-12-13",210000,214000,209000,209000,182267.53125,877690,207125,5000
"2021-12-14",208000,212000,207500,211000,184011.71875,499536,207350,4500
"2021-12-15",210500,211500,208500,209000,182267.53125,436219,207450,3000
"2021-12-16",211500,212000,208000,209500,182703.578125,457620,207675,4000
"2021-12-17",208500,211500,208000,209500,182703.578125,623863,207675,3500
"2021-12-20",209000,209500,204500,205000,178779.15625,542620,207000,5000
"2021-12-21",206000,207500,204000,205000,178779.15625,548609,206500,3500
"2021-12-22",207000,209500,205500,206500,180087.296875,480545,206225,4000
"2021-12-23",208000,209000,207000,209000,182267.53125,372738,206175,2000
"2021-12-24",210500,216500,210500,215500,187936.140625,1024355,206675,6000
"2021-12-27",216500,217000,213500,213500,186191.9375,530039,207325,3500
"2021-12-28",215000,215000,211500,214000,186628.015625,880326,208250,3500
"2021-12-29",213000,215000,211500,212000,188405.4375,659392,208800,3500
"2021-12-30",211500,212000,208500,209000,185739.265625,581448,208975,3500
"2022-01-04",212500,212500,208500,210000,186628.015625,499857,209175,4000
"2022-01-05",214000,217500,212000,213500,189738.453125,1175411,209525,5500
"2022-01-06",210000,216500,210000,214000,190182.8125,866582,209850,6500
"2022-01-07",214500,216500,213500,215000,191071.546875,577852,210225,3000
"2022-01-10",214000,215000,209000,209500,186183.671875,744261,210350,6000
"2022-01-11",209500,211500,209000,210500,187072.359375,482235,210500,2500
"2022-01-12",211500,213000,210500,211500,187961.0625,470451,210625,2500
"2022-01-13",211500,213000,210000,210000,186628.015625,499094,210575,3000
"2022-01-14",209500,211000,208000,209000,185739.265625,406569,210575,3000
"2022-01-17",208500,209000,202500,205000,182184.484375,724213,210350,6500
"2022-01-18",206000,206000,201500,202500,179962.734375,580959,210000,4500
"2022-01-19",200500,203500,2e+05,200500,178185.328125,525014,209775,3500
"2022-01-20",200500,202500,199500,202000,179518.375,451581,209625,3000
"2022-01-21",199500,201000,198500,2e+05,177740.953125,513891,209300,2500
"2022-01-24",197500,2e+05,195000,197000,175074.859375,659010,208700,5000
"2022-01-25",196500,197000,190000,194500,172853.078125,1174185,207650,7000
"2022-01-26",194500,194500,194500,194500,172853.078125,0,206700,0
"2022-01-27",190000,191500,185500,186500,165743.453125,1072651,205325,6000
"2022-01-28",186500,186500,186500,186500,165743.453125,0,204050,0
"2022-02-03",193000,195500,191500,191500,170186.984375,837241,203175,4000
"2022-02-04",190500,192000,188000,190000,168853.921875,837609,202175,4000
"2022-02-07",189500,190000,184500,186500,165743.453125,829365,200825,5500
"2022-02-08",186500,186500,186500,186500,165743.453125,0,199450,0
"2022-02-09",186500,186500,186500,186500,165743.453125,0,198025,0
"2022-02-10",186000,187000,182500,185500,164854.71875,1280607,196825,4500
"2022-02-11",183000,184500,181000,183000,162632.984375,1001635,195450,3500
"2022-02-14",179500,181000,176000,176500,156856.390625,1380176,193700,5000
"2022-02-15",177000,183000,176500,180500,160411.203125,961742,192225,6500
"2022-02-16",184500,185500,181000,182000,161744.28125,561867,190875,4500
"2022-02-17",183000,186000,181000,183500,163077.328125,767679,189800,5000
"2022-02-18",181000,184000,180500,183500,163077.328125,426090,188850,3500
"2022-02-21",183500,183500,183500,183500,163077.328125,0,188000,0
"2022-02-22",183500,183500,183500,183500,163077.328125,0,187075,0
"2022-02-23",183500,183500,183500,183500,163077.328125,0,186250,0
"2022-02-24",178500,179000,171000,173000,153745.921875,1722526,185050,8000
"2022-02-25",175000,175500,171500,174000,154634.640625,949885,184025,4000
"2022-02-28",174000,174000,174000,174000,154634.640625,0,183000,0
"2022-03-02",171500,172500,169500,170500,151524.140625,1384049,182200,3000
"2022-03-03",173500,179000,173000,177500,157745.078125,1244300,181750,6000
"2022-03-04",177500,177500,177500,177500,157745.078125,0,181050,0
"2022-03-07",170000,171000,165500,168000,149302.390625,1439259,179950,5500
"2022-03-08",164000,170500,163500,168000,149302.390625,728464,179025,7000
"2022-03-10",168000,168000,168000,168000,149302.390625,0,178100,0
"2022-03-11",168000,168000,168000,168000,149302.390625,0,177175,0
"2022-03-14",166500,167500,163000,164500,146191.953125,1112790,176125,4500
"2022-03-15",164500,164500,164500,164500,146191.953125,0,175200,0
"2022-03-16",164500,164500,164500,164500,146191.953125,0,174600,0
"2022-03-17",164500,164500,164500,164500,146191.953125,0,173800,0
"2022-03-18",171500,171500,169500,171000,151968.53125,782119,173250,2000
"2022-03-21",171000,171000,171000,171000,151968.53125,0,172625,0
"2022-03-22",169000,174500,169000,173500,154190.296875,1166430,172125,5500
"2022-03-23",175000,177500,174000,176000,156412.046875,952954,171750,3500
"2022-03-24",174000,177000,173500,176000,156412.046875,709518,171375,3500
"2022-03-25",176500,176500,173000,174000,154634.640625,563456,170900,3500
"2022-03-28",172000,175500,171000,174500,155078.96875,459678,170975,4500
"2022-03-29",176000,178000,174000,176500,156856.390625,545335,171100,4000
"2022-03-30",180000,183000,179500,181000,160855.5625,1082135,171450,3500
"2022-03-31",180500,181000,179000,180500,160411.203125,576522,171950,2000
"2022-04-01",178000,178500,177000,178000,158189.4375,470770,171975,1500
"2022-04-04",177000,179000,174500,178000,158189.4375,509106,172000,4500
"2022-04-05",178500,180000,177000,179000,159078.1875,426072,172550,3000
"2022-04-06",177000,182000,176500,180000,159966.84375,641803,173150,5500
"2022-04-07",180000,182000,178500,178500,158633.828125,778374,173675,3500
"2022-04-08",178000,179000,175500,176500,156856.390625,458780,174100,3500
"2022-04-11",176000,181000,175500,179500,159522.515625,641674,174850,5500
"2022-04-12",179000,180500,176500,178000,158189.4375,626266,175525,4000
"2022-04-13",179500,181000,178500,181000,160855.5625,498547,176350,2500
"2022-04-14",181000,182000,176500,177500,157745.078125,898024,177000,5500
"2022-04-15",176500,178000,175500,177000,157300.734375,559522,177300,2500
"2022-04-18",176000,178500,175500,178500,158633.828125,275773,177675,3000
"2022-04-19",178500,181500,178000,181000,160855.5625,623880,178050,3500
"2022-04-20",181000,184000,180000,183000,162632.984375,814107,178400,4000
"2022-04-21",184000,184500,182500,183000,162632.984375,657116,178750,2000
"2022-04-22",181500,182500,179000,180000,159966.84375,852781,179050,3500
"2022-04-25",177000,184500,176500,182000,161744.28125,1504197,179425,8000
"2022-04-26",187000,191000,186500,187000,166187.796875,2313611,179950,4500
"2022-04-27",184000,188500,183000,187000,166187.796875,1152068,180250,5500
"2022-04-28",188000,189000,186000,188500,167520.859375,705457,180650,3000
"2022-04-29",187000,188000,184000,186000,165299.078125,767005,181050,4000
"2022-05-02",184000,188000,184000,187000,166187.796875,496083,181500,4000
"2022-05-03",185500,186500,182500,183500,163077.328125,662535,181725,4000
"2022-05-04",183500,184500,182000,184000,163521.6875,347996,181925,2500
"2022-05-06",181500,183500,181000,182500,162188.625,375723,182125,2500
"2022-05-10",180500,181500,176000,180500,160411.203125,774377,182325,5500
"2022-05-11",178500,184500,178000,183000,162632.984375,724251,182500,6500
"2022-05-12",181000,183500,180000,180500,160411.203125,691192,182625,3500
"2022-05-13",182000,187000,181500,186500,165743.453125,924029,182900,5500
"2022-05-16",188500,189500,183500,184000,163521.6875,548683,183225,6000
"2022-05-17",185500,186500,182500,185500,164854.71875,530263,183650,4000
"2022-05-18",187000,187500,183500,185500,164854.71875,541137,184000,4000
